Species,InspectionType,Condition,YearMonth,Country,NumberOfConditions,Throughput,NumberOfThroughputPlants,PercentageOfThroughput
Sheep,Offal,Pneumonia Pasteurella Like,2017-06,Wales,3652,214053,19,1.706
Sheep,Total Rejection,Contamination,2017-04,England,7,732846,142,0.001
Sheep,Total Rejection,Contamination,2017-05,England,21,787472,143,0.003
Sheep,Total Rejection,Contamination,2017-06,England,4,797495,145,0.001
Sheep,Total Rejection,Contamination,2017-04,Wales,11,210384,19,0.005
Sheep,Total Rejection,Contamination,2017-05,Wales,5,191300,19,0.003
Sheep,Total Rejection,Contamination,2017-06,Wales,4,214053,19,0.002
Sheep,Total Rejection,Cysticercus Ovis (Generalised),2017-04,England,247,732846,142,0.034
Sheep,Total Rejection,Cysticercus Ovis (Generalised),2017-05,England,200,787472,143,0.025
Sheep,Total Rejection,Cysticercus Ovis (Generalised),2017-06,England,85,797495,145,0.011
Sheep,Total Rejection,Cysticercus Ovis (Generalised),2017-04,Wales,136,210384,19,0.065
Sheep,Total Rejection,Cysticercus Ovis (Generalised),2017-05,Wales,79,191300,19,0.041
Sheep,Total Rejection,Cysticercus Ovis (Generalised),2017-06,Wales,13,214053,19,0.006
Sheep,Total Rejection,Emaciation/Generalised Oedema,2017-04,England,735,732846,142,0.1
Sheep,Total Rejection,Emaciation/Generalised Oedema,2017-05,England,758,787472,143,0.096
Sheep,Total Rejection,Emaciation/Generalised Oedema,2017-06,England,688,797495,145,0.086
Sheep,Total Rejection,Emaciation/Generalised Oedema,2017-04,Wales,31,210384,19,0.015
Sheep,Total Rejection,Emaciation/Generalised Oedema,2017-05,Wales,20,191300,19,0.01
Sheep,Total Rejection,Emaciation/Generalised Oedema,2017-06,Wales,6,214053,19,0.003
Sheep,Total Rejection,Generalised Tuberculosis (Suspect),2017-06,England,6,797495,145,0.001
Sheep,Total Rejection,Hydatidosis,2017-05,England,1,787472,143,0
Sheep,Total Rejection,Hydatidosis,2017-06,England,1,797495,145,0
Sheep,Total Rejection,Jaundice,2017-04,England,8,732846,142,0.001
Sheep,Total Rejection,Jaundice,2017-05,England,12,787472,143,0.002
Sheep,Total Rejection,Jaundice,2017-06,England,11,797495,145,0.001
Sheep,Total Rejection,Jaundice,2017-04,Wales,3,210384,19,0.001
Sheep,Total Rejection,Jaundice,2017-05,Wales,1,191300,19,0.001
Sheep,Total Rejection,Jaundice,2017-06,Wales,1,214053,19,0
Sheep,Total Rejection,Multiple Abscesses/Pyaemia,2017-04,England,205,732846,142,0.028
Sheep,Total Rejection,Multiple Abscesses/Pyaemia,2017-05,England,249,787472,143,0.032
Sheep,Total Rejection,Multiple Abscesses/Pyaemia,2017-06,England,161,797495,145,0.02
Sheep,Total Rejection,Multiple Abscesses/Pyaemia,2017-04,Wales,18,210384,19,0.009
Sheep,Total Rejection,Multiple Abscesses/Pyaemia,2017-05,Wales,30,191300,19,0.016
Sheep,Total Rejection,Multiple Abscesses/Pyaemia,2017-06,Wales,3,214053,19,0.001
Sheep,Total Rejection,Other,2017-04,England,147,732846,142,0.02
Sheep,Total Rejection,Other,2017-05,England,149,787472,143,0.019
Sheep,Total Rejection,Other,2017-06,England,68,797495,145,0.009
Sheep,Total Rejection,Other,2017-04,Wales,202,210384,19,0.096
Sheep,Total Rejection,Other,2017-05,Wales,80,191300,19,0.042
Sheep,Total Rejection,Other,2017-06,Wales,8,214053,19,0.004
Sheep,Total Rejection,Polyarthritis,2017-04,England,151,732846,142,0.021
Sheep,Total Rejection,Polyarthritis,2017-05,England,179,787472,143,0.023
Sheep,Total Rejection,Polyarthritis,2017-06,England,95,797495,145,0.012
Sheep,Total Rejection,Polyarthritis,2017-04,Wales,153,210384,19,0.073
Sheep,Total Rejection,Polyarthritis,2017-05,Wales,172,191300,19,0.09
Sheep,Total Rejection,Polyarthritis,2017-06,Wales,19,214053,19,0.009
Sheep,Total Rejection,Processing Fault,2017-04,England,3,732846,142,0
Sheep,Total Rejection,Processing Fault,2017-05,England,3,787472,143,0
Sheep,Total Rejection,Processing Fault,2017-06,England,3,797495,145,0
Sheep,Total Rejection,Processing Fault,2017-04,Wales,60,210384,19,0.029
Sheep,Total Rejection,Processing Fault,2017-05,Wales,50,191300,19,0.026
Sheep,Total Rejection,Processing Fault,2017-06,Wales,35,214053,19,0.016
Sheep,Total Rejection,Septicaemia/Fever,2017-04,England,135,732846,142,0.018
Sheep,Total Rejection,Septicaemia/Fever,2017-05,England,146,787472,143,0.019
Sheep,Total Rejection,Septicaemia/Fever,2017-06,England,97,797495,145,0.012
Sheep,Total Rejection,Septicaemia/Fever,2017-04,Wales,14,210384,19,0.007
Sheep,Total Rejection,Septicaemia/Fever,2017-05,Wales,8,191300,19,0.004
Sheep,Total Rejection,Septicaemia/Fever,2017-06,Wales,9,214053,19,0.004
Sheep,Total Rejections,Other,2017-06,England,1,797495,145,0
