Species,InspectionType,Condition,YearMonth,Country,NumberOfConditions,Throughput,NumberOfThroughputPlants,PercentageOfThroughput
Sheep,Offal,Pneumonia Mycoplasma Like,2019-05,Wales,6149,196134,17,3.135
Sheep,Offal,Pneumonia Mycoplasma Like,2019-06,Wales,6648,186414,17,3.566
Sheep,Offal,Pneumonia Pasteurella Like,2019-04,England,13038,805246,132,1.619
Sheep,Offal,Pneumonia Pasteurella Like,2019-05,England,12390,755945,131,1.639
Sheep,Offal,Pneumonia Pasteurella Like,2019-06,England,7231,585200,131,1.236
Sheep,Offal,Pneumonia Pasteurella Like,2019-04,Wales,1814,212465,17,0.854
Sheep,Offal,Pneumonia Pasteurella Like,2019-05,Wales,1319,196134,17,0.672
Sheep,Offal,Pneumonia Pasteurella Like,2019-06,Wales,1141,186414,17,0.612
Sheep,Total Rejection,Contamination,2019-04,England,38,805246,132,0.005
Sheep,Total Rejection,Contamination,2019-05,England,8,755945,131,0.001
Sheep,Total Rejection,Contamination,2019-06,England,4,585200,131,0.001
Sheep,Total Rejection,Contamination,2019-04,Wales,7,212465,17,0.003
Sheep,Total Rejection,Contamination,2019-05,Wales,4,196134,17,0.002
Sheep,Total Rejection,Contamination,2019-06,Wales,3,186414,17,0.002
Sheep,Total Rejection,Cysticercus ovis (Generalised),2019-04,England,360,805246,132,0.045
Sheep,Total Rejection,Cysticercus ovis (Generalised),2019-05,England,264,755945,131,0.035
Sheep,Total Rejection,Cysticercus ovis (Generalised),2019-06,England,154,585200,131,0.026
Sheep,Total Rejection,Cysticercus ovis (Generalised),2019-04,Wales,92,212465,17,0.043
Sheep,Total Rejection,Cysticercus ovis (Generalised),2019-05,Wales,151,196134,17,0.077
Sheep,Total Rejection,Cysticercus ovis (Generalised),2019-06,Wales,32,186414,17,0.017
Sheep,Total Rejection,Emaciation/Generalised Oedema,2019-04,England,742,805246,132,0.092
Sheep,Total Rejection,Emaciation/Generalised Oedema,2019-05,England,658,755945,131,0.087
Sheep,Total Rejection,Emaciation/Generalised Oedema,2019-06,England,263,585200,131,0.045
Sheep,Total Rejection,Emaciation/Generalised Oedema,2019-04,Wales,18,212465,17,0.008
Sheep,Total Rejection,Emaciation/Generalised Oedema,2019-05,Wales,33,196134,17,0.017
Sheep,Total Rejection,Emaciation/Generalised Oedema,2019-06,Wales,26,186414,17,0.014
Sheep,Total Rejection,Hydatidosis,2019-04,England,1,805246,132,0
Sheep,Total Rejection,Hydatidosis,2019-05,England,6,755945,131,0.001
Sheep,Total Rejection,Jaundice,2019-04,England,11,805246,132,0.001
Sheep,Total Rejection,Jaundice,2019-05,England,12,755945,131,0.002
Sheep,Total Rejection,Jaundice,2019-06,England,10,585200,131,0.002
Sheep,Total Rejection,Jaundice,2019-04,Wales,1,212465,17,0
Sheep,Total Rejection,Multiple Abscesses/Pyaemia,2019-04,England,306,805246,132,0.038
Sheep,Total Rejection,Multiple Abscesses/Pyaemia,2019-05,England,316,755945,131,0.042
Sheep,Total Rejection,Multiple Abscesses/Pyaemia,2019-06,England,135,585200,131,0.023
Sheep,Total Rejection,Multiple Abscesses/Pyaemia,2019-04,Wales,55,212465,17,0.026
Sheep,Total Rejection,Multiple Abscesses/Pyaemia,2019-05,Wales,35,196134,17,0.018
Sheep,Total Rejection,Multiple Abscesses/Pyaemia,2019-06,Wales,11,186414,17,0.006
Sheep,Total Rejection,Other,2019-04,England,211,805246,132,0.026
Sheep,Total Rejection,Other,2019-05,England,130,755945,131,0.017
Sheep,Total Rejection,Other,2019-06,England,62,585200,131,0.011
Sheep,Total Rejection,Other,2019-04,Wales,73,212465,17,0.034
Sheep,Total Rejection,Other,2019-05,Wales,46,196134,17,0.023
Sheep,Total Rejection,Other,2019-06,Wales,10,186414,17,0.005
Sheep,Total Rejection,Polyarthritis,2019-04,England,253,805246,132,0.031
Sheep,Total Rejection,Polyarthritis,2019-05,England,280,755945,131,0.037
Sheep,Total Rejection,Polyarthritis,2019-06,England,113,585200,131,0.019
Sheep,Total Rejection,Polyarthritis,2019-04,Wales,215,212465,17,0.101
Sheep,Total Rejection,Polyarthritis,2019-05,Wales,129,196134,17,0.066
Sheep,Total Rejection,Polyarthritis,2019-06,Wales,18,186414,17,0.01
Sheep,Total Rejection,Processing Fault,2019-04,England,9,805246,132,0.001
Sheep,Total Rejection,Processing Fault,2019-05,England,19,755945,131,0.003
Sheep,Total Rejection,Processing Fault,2019-06,England,1,585200,131,0
Sheep,Total Rejection,Septicaemia/Fever,2019-04,England,128,805246,132,0.016
Sheep,Total Rejection,Septicaemia/Fever,2019-05,England,103,755945,131,0.014
Sheep,Total Rejection,Septicaemia/Fever,2019-06,England,52,585200,131,0.009
Sheep,Total Rejection,Septicaemia/Fever,2019-04,Wales,8,212465,17,0.004
Sheep,Total Rejection,Septicaemia/Fever,2019-05,Wales,19,196134,17,0.01
Sheep,Total Rejection,Septicaemia/Fever,2019-06,Wales,9,186414,17,0.005
