Species,InspectionType,Condition,YearMonth,Country,NumberOfConditions,Throughput,NumberOfThroughputPlants,PercentageOfThroughput
Goats,AM,Abnormal Respiratory Signs,2016-07,England,20,1241,69,1.612
Goats,AM,Abnormal Respiratory Signs,2016-08,England,8,1223,65,0.654
Goats,AM,Abnormal Respiratory Signs,2016-09,England,26,1404,66,1.852
Goats,AM,Abnormal Respiratory Signs,2016-10,England,16,1528,72,1.047
Goats,AM,Abnormal Respiratory Signs,2016-11,England,11,1381,69,0.797
Goats,AM,Abnormal Respiratory Signs,2017-01,England,7,1359,70,0.515
Goats,AM,Abnormal Respiratory Signs,2017-02,England,17,1283,64,1.325
Goats,AM,Abnormal Respiratory Signs,2017-03,England,10,1639,73,0.61
Goats,AM,Abnormal Swelling (e.g. Bloat),2016-07,England,1,1241,69,0.081
Goats,AM,Abnormal Swelling (e.g. Bloat),2016-08,England,2,1223,65,0.164
Goats,AM,Abnormal Swelling (e.g. Bloat),2016-11,England,1,1381,69,0.072
Goats,AM,Dead in Lairage (DIL),2016-07,England,2,1241,69,0.161
Goats,AM,Dead in Lairage (DIL),2016-09,England,2,1404,66,0.142
Goats,AM,Dead in Lairage (DIL),2016-11,England,6,1381,69,0.434
Goats,AM,Dead in Lairage (DIL),2017-03,England,2,1639,73,0.122
Goats,AM,Dead on Arrival (DOA),2016-07,England,4,1241,69,0.322
Goats,AM,Dead on Arrival (DOA),2016-08,England,2,1223,65,0.164
Goats,AM,Emaciation,2016-07,England,6,1241,69,0.483
Goats,AM,Emaciation,2016-08,England,4,1223,65,0.327
Goats,AM,Emaciation,2016-09,England,1,1404,66,0.071
Goats,AM,Emaciation,2016-10,England,1,1528,72,0.065
Goats,AM,Emaciation,2016-12,England,2,1057,59,0.189
Goats,AM,Emaciation,2017-02,England,1,1283,64,0.078
Goats,AM,Emaciation,2017-03,England,6,1639,73,0.366
Goats,AM,Eye Condition,2016-07,England,11,1241,69,0.886
Goats,AM,Eye Condition,2016-08,England,7,1223,65,0.572
Goats,AM,Eye Condition,2016-11,England,2,1381,69,0.145
Goats,AM,Eye Condition,2017-02,England,1,1283,64,0.078
Goats,AM,Eye Condition,2017-03,England,2,1639,73,0.122
Goats,AM,Fever,2016-07,England,1,1241,69,0.081
Goats,AM,Fever,2016-08,England,1,1223,65,0.082
Goats,AM,Lameness - Foot Lesion(s),2016-07,England,9,1241,69,0.725
Goats,AM,Lameness - Foot Lesion(s),2016-08,England,10,1223,65,0.818
Goats,AM,Lameness - Foot Lesion(s),2016-09,England,17,1404,66,1.211
Goats,AM,Lameness - Foot Lesion(s),2016-10,England,18,1528,72,1.178
Goats,AM,Lameness - Foot Lesion(s),2016-11,England,16,1381,69,1.159
Goats,AM,Lameness - Foot Lesion(s),2016-12,England,2,1057,59,0.189
Goats,AM,Lameness - Foot Lesion(s),2017-01,England,3,1359,70,0.221
Goats,AM,Lameness - Foot Lesion(s),2017-02,England,10,1283,64,0.779
Goats,AM,Lameness - Foot Lesion(s),2017-03,England,5,1639,73,0.305
Goats,AM,Lameness - Joint/Leg Lesion(s),2016-07,England,6,1241,69,0.483
Goats,AM,Lameness - Joint/Leg Lesion(s),2016-08,England,5,1223,65,0.409
Goats,AM,Lameness - Joint/Leg Lesion(s),2016-09,England,2,1404,66,0.142
Goats,AM,Lameness - Joint/Leg Lesion(s),2016-10,England,8,1528,72,0.524
Goats,AM,Lameness - Joint/Leg Lesion(s),2016-11,England,8,1381,69,0.579
Goats,AM,Lameness - Joint/Leg Lesion(s),2016-12,England,3,1057,59,0.284
Goats,AM,Lameness - Joint/Leg Lesion(s),2017-01,England,6,1359,70,0.442
Goats,AM,Lameness - Joint/Leg Lesion(s),2017-02,England,6,1283,64,0.468
Goats,AM,Lameness - Joint/Leg Lesion(s),2017-03,England,2,1639,73,0.122
Goats,AM,Lameness - Not Defined,2016-07,England,4,1241,69,0.322
Goats,AM,Lameness - Not Defined,2016-08,England,1,1223,65,0.082
Goats,AM,Lameness - Not Defined,2016-09,England,6,1404,66,0.427
Goats,AM,Lameness - Not Defined,2016-10,England,3,1528,72,0.196
Goats,AM,Lameness - Not Defined,2016-11,England,3,1381,69,0.217
Goats,AM,Lameness - Not Defined,2017-01,England,3,1359,70,0.221
Goats,AM,Lameness - Not Defined,2017-02,England,2,1283,64,0.156
Goats,AM,Lameness - Not Defined,2017-03,England,5,1639,73,0.305
Goats,AM,"Localised Swelling/ Lumps (e.g. Abscess, Tumour)",2016-07,England,82,1241,69,6.608
Goats,AM,"Localised Swelling/ Lumps (e.g. Abscess, Tumour)",2016-08,England,32,1223,65,2.617
Goats,AM,"Localised Swelling/ Lumps (e.g. Abscess, Tumour)",2016-09,England,25,1404,66,1.781
Goats,AM,"Localised Swelling/ Lumps (e.g. Abscess, Tumour)",2016-10,England,1,1528,72,0.065
Goats,AM,"Localised Swelling/ Lumps (e.g. Abscess, Tumour)",2016-11,England,36,1381,69,2.607
Goats,AM,"Localised Swelling/ Lumps (e.g. Abscess, Tumour)",2016-12,England,1,1057,59,0.095
Goats,AM,"Localised Swelling/ Lumps (e.g. Abscess, Tumour)",2017-01,England,1,1359,70,0.074
Goats,AM,"Localised Swelling/ Lumps (e.g. Abscess, Tumour)",2017-02,England,15,1283,64,1.169
Goats,AM,"Localised Swelling/ Lumps (e.g. Abscess, Tumour)",2017-03,England,10,1639,73,0.61
Goats,AM,Mastitis,2016-07,England,42,1241,69,3.384
Goats,AM,Mastitis,2016-08,England,11,1223,65,0.899
Goats,AM,Mastitis,2016-10,England,4,1528,72,0.262
Goats,AM,Mastitis,2016-11,England,8,1381,69,0.579
Goats,AM,Mastitis,2016-12,England,1,1057,59,0.095
Goats,AM,Mastitis,2017-01,England,2,1359,70,0.147
Goats,AM,Mastitis,2017-02,England,18,1283,64,1.403
Goats,AM,Mastitis,2017-03,England,6,1639,73,0.366
Goats,AM,Moribund/ Recumbent,2016-07,England,3,1241,69,0.242
Goats,AM,Moribund/ Recumbent,2016-08,England,2,1223,65,0.164
Goats,AM,Moribund/ Recumbent,2017-01,England,1,1359,70,0.074
Goats,AM,Orf,2016-08,England,5,1223,65,0.409
Goats,AM,Orf,2017-01,England,2,1359,70,0.147
Goats,AM,Other *,2016-07,England,14,1241,69,1.128
Goats,AM,Other *,2016-08,England,7,1223,65,0.572
Goats,AM,Other *,2016-09,England,1,1404,66,0.071
Goats,AM,Other *,2016-10,England,2,1528,72,0.131
Goats,AM,Other *,2016-11,England,1,1381,69,0.072
Goats,AM,Other *,2017-02,England,1,1283,64,0.078
Goats,AM,Prolapsed,2016-09,England,1,1404,66,0.071
Goats,AM,Prolapsed,2016-11,England,2,1381,69,0.145
Goats,AM,Skin Condition,2016-07,England,20,1241,69,1.612
Goats,AM,Skin Condition,2016-10,England,7,1528,72,0.458
Goats,AM,Skin Condition,2016-11,England,9,1381,69,0.652
Goats,AM,Skin Condition,2016-12,England,1,1057,59,0.095
Goats,AM,Skin Condition,2017-01,England,4,1359,70,0.294
Goats,AM,Skin Condition,2017-02,England,9,1283,64,0.701
Goats,AM,Skin Condition,2017-03,England,16,1639,73,0.976
Goats,AM,Slaughtered in Lairage,2016-07,England,3,1241,69,0.242
Goats,AM,Slaughtered in Lairage,2016-08,England,1,1223,65,0.082
Goats,AM,Trauma - Fracture/Dislocations,2017-01,England,1,1359,70,0.074
Goats,AM,Trauma - Soft Tissue,2016-07,England,2,1241,69,0.161
Goats,Carcase,Abscess Forequarters,2016-07,England,74,1241,69,5.963
Goats,Carcase,Abscess Forequarters,2016-08,England,43,1223,65,3.516
Goats,Carcase,Abscess Forequarters,2016-09,England,25,1404,66,1.781
Goats,Carcase,Abscess Forequarters,2016-10,England,19,1528,72,1.243
Goats,Carcase,Abscess Forequarters,2016-11,England,63,1381,69,4.562
Goats,Carcase,Abscess Forequarters,2016-12,England,26,1057,59,2.46
Goats,Carcase,Abscess Forequarters,2017-01,England,33,1359,70,2.428
Goats,Carcase,Abscess Forequarters,2017-02,England,31,1283,64,2.416
Goats,Carcase,Abscess Forequarters,2017-03,England,39,1639,73,2.379
Goats,Carcase,Abscess Forequarters,2016-10,Wales,1,80,8,1.25
Goats,Carcase,Abscess Hindquarters,2016-07,England,7,1241,69,0.564
Goats,Carcase,Abscess Hindquarters,2016-08,England,7,1223,65,0.572
Goats,Carcase,Abscess Hindquarters,2016-09,England,5,1404,66,0.356
Goats,Carcase,Abscess Hindquarters,2016-10,England,6,1528,72,0.393
Goats,Carcase,Abscess Hindquarters,2016-11,England,5,1381,69,0.362
Goats,Carcase,Abscess Hindquarters,2016-12,England,1,1057,59,0.095
Goats,Carcase,Abscess Hindquarters,2017-01,England,11,1359,70,0.809
Goats,Carcase,Abscess Hindquarters,2017-02,England,8,1283,64,0.624
Goats,Carcase,Abscess Hindquarters,2017-03,England,2,1639,73,0.122
Goats,Carcase,Abscess Neck,2016-07,England,28,1241,69,2.256
Goats,Carcase,Abscess Neck,2016-08,England,13,1223,65,1.063
Goats,Carcase,Abscess Neck,2016-09,England,8,1404,66,0.57
Goats,Carcase,Abscess Neck,2016-10,England,10,1528,72,0.654
Goats,Carcase,Abscess Neck,2016-11,England,9,1381,69,0.652
Goats,Carcase,Abscess Neck,2016-12,England,3,1057,59,0.284
Goats,Carcase,Abscess Neck,2017-01,England,23,1359,70,1.692
Goats,Carcase,Abscess Neck,2017-02,England,8,1283,64,0.624
Goats,Carcase,Abscess Neck,2017-03,England,31,1639,73,1.891
Goats,Carcase,Bruising ? Traumatic,2016-07,England,4,1241,69,0.322
Goats,Carcase,Bruising ? Traumatic,2016-09,England,2,1404,66,0.142
Goats,Carcase,Bruising ? Traumatic,2017-03,England,2,1639,73,0.122
Goats,Carcase,C. Ovis (Carcase),2017-02,England,2,1283,64,0.156
Goats,Carcase,C. Ovis (Carcase),2016-12,Wales,1,15,4,6.667
Goats,Carcase,Contamination,2016-11,England,2,1381,69,0.145
Goats,Carcase,Contamination,2016-12,England,5,1057,59,0.473
Goats,Carcase,Contamination,2017-01,England,8,1359,70,0.589
Goats,Carcase,Contamination,2017-02,England,8,1283,64,0.624
Goats,Carcase,Contamination,2017-03,England,19,1639,73,1.159
Goats,Carcase,Joint Lesions,2016-07,England,7,1241,69,0.564
Goats,Carcase,Joint Lesions,2016-08,England,3,1223,65,0.245
Goats,Carcase,Joint Lesions,2016-09,England,6,1404,66,0.427
Goats,Carcase,Joint Lesions,2016-10,England,7,1528,72,0.458
Goats,Carcase,Joint Lesions,2016-11,England,18,1381,69,1.303
Goats,Carcase,Joint Lesions,2016-12,England,4,1057,59,0.378
Goats,Carcase,Joint Lesions,2017-01,England,8,1359,70,0.589
Goats,Carcase,Joint Lesions,2017-02,England,6,1283,64,0.468
Goats,Carcase,Joint Lesions,2017-03,England,13,1639,73,0.793
Goats,Carcase,Other,2016-07,England,26,1241,69,2.095
Goats,Carcase,Other,2016-08,England,11,1223,65,0.899
Goats,Carcase,Other,2016-09,England,13,1404,66,0.926
Goats,Carcase,Other,2016-10,England,25,1528,72,1.636
Goats,Carcase,Other,2016-11,England,19,1381,69,1.376
Goats,Carcase,Other,2016-12,England,8,1057,59,0.757
Goats,Carcase,Other,2017-01,England,17,1359,70,1.251
Goats,Carcase,Other,2017-02,England,13,1283,64,1.013
Goats,Carcase,Other,2017-03,England,10,1639,73,0.61
Goats,Offal,C. Ovis (Offal),2016-07,England,5,1241,69,0.403
Goats,Offal,C. Ovis (Offal),2016-10,England,1,1528,72,0.065
Goats,Offal,C. Ovis (Offal),2017-01,England,5,1359,70,0.368
Goats,Offal,C. Ovis (Offal),2017-02,England,4,1283,64,0.312
Goats,Offal,C. Tenuicollis,2016-07,England,54,1241,69,4.351
Goats,Offal,C. Tenuicollis,2016-08,England,33,1223,65,2.698
Goats,Offal,C. Tenuicollis,2016-09,England,30,1404,66,2.137
Goats,Offal,C. Tenuicollis,2016-10,England,30,1528,72,1.963
Goats,Offal,C. Tenuicollis,2016-11,England,25,1381,69,1.81
Goats,Offal,C. Tenuicollis,2016-12,England,16,1057,59,1.514
Goats,Offal,C. Tenuicollis,2017-01,England,55,1359,70,4.047
Goats,Offal,C. Tenuicollis,2017-02,England,16,1283,64,1.247
Goats,Offal,C. Tenuicollis,2017-03,England,20,1639,73,1.22
Goats,Offal,C. Tenuicollis,2016-07,Wales,1,14,2,7.143
Goats,Offal,C. Tenuicollis,2016-08,Wales,1,25,6,4
Goats,Offal,C. Tenuicollis,2016-09,Wales,3,56,7,5.357
Goats,Offal,C. Tenuicollis,2016-10,Wales,9,80,8,11.25
Goats,Offal,C. Tenuicollis,2017-01,Wales,3,15,3,20
Goats,Offal,C. Tenuicollis,2017-02,Wales,1,29,4,3.448
Goats,Offal,C. Tenuicollis,2017-03,Wales,1,48,5,2.083
Goats,Offal,Contamination,2016-11,England,2,1381,69,0.145
Goats,Offal,Contamination,2016-12,England,3,1057,59,0.284
Goats,Offal,Contamination,2017-01,England,3,1359,70,0.221
Goats,Offal,Contamination,2017-02,England,13,1283,64,1.013
Goats,Offal,Contamination,2017-03,England,17,1639,73,1.037
Goats,Offal,Fluke Immature,2016-07,England,6,1241,69,0.483
Goats,Offal,Fluke Immature,2016-08,England,5,1223,65,0.409
Goats,Offal,Fluke Immature,2016-09,England,1,1404,66,0.071
Goats,Offal,Fluke Immature,2016-10,England,14,1528,72,0.916
Goats,Offal,Fluke Immature,2016-11,England,8,1381,69,0.579
Goats,Offal,Fluke Immature,2017-01,England,1,1359,70,0.074
Goats,Offal,Fluke Immature,2017-02,England,11,1283,64,0.857
Goats,Offal,Fluke Immature,2017-03,England,2,1639,73,0.122
Goats,Offal,Fluke Immature,2016-08,Wales,2,25,6,8
Goats,Offal,Fluke Immature,2016-11,Wales,1,50,6,2
Goats,Offal,Fluke Mature,2016-07,England,20,1241,69,1.612
Goats,Offal,Fluke Mature,2016-08,England,11,1223,65,0.899
Goats,Offal,Fluke Mature,2016-09,England,11,1404,66,0.783
Goats,Offal,Fluke Mature,2016-10,England,11,1528,72,0.72
Goats,Offal,Fluke Mature,2016-11,England,17,1381,69,1.231
Goats,Offal,Fluke Mature,2016-12,England,20,1057,59,1.892
Goats,Offal,Fluke Mature,2017-01,England,26,1359,70,1.913
Goats,Offal,Fluke Mature,2017-02,England,31,1283,64,2.416
Goats,Offal,Fluke Mature,2017-03,England,16,1639,73,0.976
Goats,Offal,Fluke Mature,2016-08,Wales,4,25,6,16
Goats,Offal,Fluke Mature,2016-09,Wales,3,56,7,5.357
Goats,Offal,Fluke Mature,2016-10,Wales,1,80,8,1.25
Goats,Offal,Fluke Mature,2017-02,Wales,2,29,4,6.897
Goats,Offal,Fluke Mature,2017-03,Wales,2,48,5,4.167
Goats,Offal,Historic Liver Scarring,2016-07,England,16,1241,69,1.289
Goats,Offal,Historic Liver Scarring,2016-08,England,10,1223,65,0.818
Goats,Offal,Historic Liver Scarring,2016-09,England,5,1404,66,0.356
Goats,Offal,Historic Liver Scarring,2016-10,England,16,1528,72,1.047
Goats,Offal,Historic Liver Scarring,2016-11,England,17,1381,69,1.231
Goats,Offal,Historic Liver Scarring,2016-12,England,27,1057,59,2.554
Goats,Offal,Historic Liver Scarring,2017-01,England,11,1359,70,0.809
Goats,Offal,Historic Liver Scarring,2017-02,England,13,1283,64,1.013
Goats,Offal,Historic Liver Scarring,2017-03,England,10,1639,73,0.61
Goats,Offal,Hydatid Cyst,2016-07,England,4,1241,69,0.322
Goats,Offal,Hydatid Cyst,2017-01,England,1,1359,70,0.074
Goats,Offal,Lung Abscesses,2016-07,England,13,1241,69,1.048
Goats,Offal,Lung Abscesses,2016-08,England,4,1223,65,0.327
Goats,Offal,Lung Abscesses,2016-10,England,2,1528,72,0.131
Goats,Offal,Lung Abscesses,2016-11,England,3,1381,69,0.217
Goats,Offal,Lung Abscesses,2016-12,England,1,1057,59,0.095
Goats,Offal,Lung Abscesses,2017-01,England,6,1359,70,0.442
Goats,Offal,Lung Abscesses,2017-02,England,5,1283,64,0.39
Goats,Offal,Lung Abscesses,2017-03,England,4,1639,73,0.244
Goats,Offal,Lung Worm ,2016-07,England,26,1241,69,2.095
Goats,Offal,Lung Worm ,2016-08,England,25,1223,65,2.044
Goats,Offal,Lung Worm ,2016-09,England,34,1404,66,2.422
Goats,Offal,Lung Worm ,2016-10,England,62,1528,72,4.058
Goats,Offal,Lung Worm ,2016-11,England,62,1381,69,4.49
Goats,Offal,Lung Worm ,2016-12,England,33,1057,59,3.122
Goats,Offal,Lung Worm ,2017-01,England,79,1359,70,5.813
Goats,Offal,Lung Worm ,2017-02,England,20,1283,64,1.559
Goats,Offal,Lung Worm ,2017-03,England,19,1639,73,1.159
Goats,Offal,Lung Worm ,2016-08,Wales,3,25,6,12
Goats,Offal,Lung Worm ,2016-09,Wales,4,56,7,7.143
Goats,Offal,Lung Worm ,2016-10,Wales,1,80,8,1.25
Goats,Offal,Lung Worm ,2017-01,Wales,10,15,3,66.667
Goats,Offal,Lung Worm ,2017-02,Wales,1,29,4,3.448
Goats,Offal,Lung Worm ,2017-03,Wales,1,48,5,2.083
Goats,Offal,Other,2016-07,England,43,1241,69,3.465
Goats,Offal,Other,2016-08,England,47,1223,65,3.843
Goats,Offal,Other,2016-09,England,28,1404,66,1.994
Goats,Offal,Other,2016-10,England,20,1528,72,1.309
Goats,Offal,Other,2016-11,England,18,1381,69,1.303
Goats,Offal,Other,2016-12,England,18,1057,59,1.703
Goats,Offal,Other,2017-01,England,18,1359,70,1.325
Goats,Offal,Other,2017-02,England,23,1283,64,1.793
Goats,Offal,Other,2017-03,England,24,1639,73,1.464
Goats,Offal,Other,2016-07,Wales,1,14,2,7.143
Goats,Offal,Other,2016-08,Wales,1,25,6,4
Goats,Offal,Other,2017-02,Wales,2,29,4,6.897
Goats,Offal,Pneumonia Mycoplasma Like,2016-07,England,26,1241,69,2.095
Goats,Offal,Pneumonia Mycoplasma Like,2016-08,England,40,1223,65,3.271
Goats,Offal,Pneumonia Mycoplasma Like,2016-09,England,31,1404,66,2.208
Goats,Offal,Pneumonia Mycoplasma Like,2016-10,England,48,1528,72,3.141
Goats,Offal,Pneumonia Mycoplasma Like,2016-11,England,28,1381,69,2.028
Goats,Offal,Pneumonia Mycoplasma Like,2016-12,England,37,1057,59,3.5
Goats,Offal,Pneumonia Mycoplasma Like,2017-01,England,36,1359,70,2.649
Goats,Offal,Pneumonia Mycoplasma Like,2017-02,England,20,1283,64,1.559
Goats,Offal,Pneumonia Mycoplasma Like,2017-03,England,27,1639,73,1.647
Goats,Offal,Pneumonia Mycoplasma Like,2016-07,Wales,2,14,2,14.286
Goats,Offal,Pneumonia Mycoplasma Like,2016-09,Wales,3,56,7,5.357
Goats,Offal,Pneumonia Pasteurella Like,2016-07,England,22,1241,69,1.773
Goats,Offal,Pneumonia Pasteurella Like,2016-08,England,8,1223,65,0.654
Goats,Offal,Pneumonia Pasteurella Like,2016-09,England,3,1404,66,0.214
Goats,Offal,Pneumonia Pasteurella Like,2016-10,England,27,1528,72,1.767
Goats,Offal,Pneumonia Pasteurella Like,2016-11,England,26,1381,69,1.883
Goats,Offal,Pneumonia Pasteurella Like,2016-12,England,7,1057,59,0.662
Goats,Offal,Pneumonia Pasteurella Like,2017-01,England,33,1359,70,2.428
Goats,Offal,Pneumonia Pasteurella Like,2017-02,England,26,1283,64,2.027
Goats,Offal,Pneumonia Pasteurella Like,2017-03,England,20,1639,73,1.22
Goats,Offal,Pneumonia Pasteurella Like,2016-07,Wales,6,14,2,42.857
Goats,Total Rejection,Contamination,2016-11,England,11,1381,69,0.797
Goats,Total Rejection,Contamination,2017-03,England,3,1639,73,0.183
Goats,Total Rejection,Emaciation/Generalised Oedema,2016-07,England,1,1241,69,0.081
Goats,Total Rejection,Emaciation/Generalised Oedema,2016-08,England,2,1223,65,0.164
Goats,Total Rejection,Emaciation/Generalised Oedema,2016-09,England,1,1404,66,0.071
Goats,Total Rejection,Emaciation/Generalised Oedema,2016-10,England,3,1528,72,0.196
Goats,Total Rejection,Emaciation/Generalised Oedema,2016-11,England,1,1381,69,0.072
Goats,Total Rejection,Emaciation/Generalised Oedema,2017-02,England,3,1283,64,0.234
Goats,Total Rejection,Generalised Tuberculosis (Suspect),2016-08,England,8,1223,65,0.654
Goats,Total Rejection,Generalised Tuberculosis (Suspect),2016-09,England,48,1404,66,3.419
Goats,Total Rejection,Generalised Tuberculosis (Suspect),2016-11,England,7,1381,69,0.507
Goats,Total Rejection,Generalised Tuberculosis (Suspect),2016-12,England,6,1057,59,0.568
Goats,Total Rejection,Multiple Abscesses/Pyaemia,2016-07,England,2,1241,69,0.161
Goats,Total Rejection,Multiple Abscesses/Pyaemia,2016-09,England,2,1404,66,0.142
Goats,Total Rejection,Multiple Abscesses/Pyaemia,2016-11,England,7,1381,69,0.507
Goats,Total Rejection,Multiple Abscesses/Pyaemia,2017-01,England,4,1359,70,0.294
Goats,Total Rejection,Multiple Abscesses/Pyaemia,2017-03,England,1,1639,73,0.061
Goats,Total Rejection,Other,2016-07,England,1,1241,69,0.081
Goats,Total Rejection,Other,2016-08,England,1,1223,65,0.082
Goats,Total Rejection,Other,2016-09,England,1,1404,66,0.071
Goats,Total Rejection,Other,2016-10,England,3,1528,72,0.196
Goats,Total Rejection,Other,2016-11,England,3,1381,69,0.217
Goats,Total Rejection,Other,2017-02,England,1,1283,64,0.078
Goats,Total Rejection,Other,2017-03,England,2,1639,73,0.122
Goats,Total Rejection,Septicaemia/Fever,2016-07,England,5,1241,69,0.403
Goats,Total Rejection,Septicaemia/Fever,2016-08,England,1,1223,65,0.082
Goats,Total Rejection,Septicaemia/Fever,2016-09,England,3,1404,66,0.214
Goats,Total Rejection,Septicaemia/Fever,2016-10,England,2,1528,72,0.131
Goats,Total Rejection,Septicaemia/Fever,2016-11,England,5,1381,69,0.362
Goats,Total Rejection,Septicaemia/Fever,2017-01,England,1,1359,70,0.074
Goats,Total Rejection,Septicaemia/Fever,2017-02,England,2,1283,64,0.156
Goats,Total Rejection,Septicaemia/Fever,2017-03,England,4,1639,73,0.244
Sheep,AM,Abnormal Respiratory Signs,2016-07,England,5650,694694,145,0.813
Sheep,AM,Abnormal Respiratory Signs,2016-08,England,6056,802322,146,0.755
Sheep,AM,Abnormal Respiratory Signs,2016-09,England,5569,883027,146,0.631
Sheep,AM,Abnormal Respiratory Signs,2016-10,England,5162,761462,146,0.678
Sheep,AM,Abnormal Respiratory Signs,2016-11,England,5124,774999,146,0.661
Sheep,AM,Abnormal Respiratory Signs,2016-12,England,6250,820497,144,0.762
Sheep,AM,Abnormal Respiratory Signs,2017-01,England,5837,693329,145,0.842
Sheep,AM,Abnormal Respiratory Signs,2017-02,England,5159,663911,146,0.777
Sheep,AM,Abnormal Respiratory Signs,2017-03,England,6910,775475,147,0.891
Sheep,AM,Abnormal Respiratory Signs,2016-07,Wales,713,143089,21,0.498
Sheep,AM,Abnormal Respiratory Signs,2016-08,Wales,1535,332589,21,0.462
Sheep,AM,Abnormal Respiratory Signs,2016-09,Wales,1554,364611,21,0.426
Sheep,AM,Abnormal Respiratory Signs,2016-10,Wales,1589,321603,20,0.494
Sheep,AM,Abnormal Respiratory Signs,2016-11,Wales,1811,363963,18,0.498
Sheep,AM,Abnormal Respiratory Signs,2016-12,Wales,1747,318885,20,0.548
Sheep,AM,Abnormal Respiratory Signs,2017-01,Wales,1290,238141,18,0.542
Sheep,AM,Abnormal Respiratory Signs,2017-02,Wales,1247,199971,20,0.624
Sheep,AM,Abnormal Respiratory Signs,2017-03,Wales,1809,267206,20,0.677
Sheep,AM,Abnormal Swelling (e.g. Bloat),2016-07,England,85,694694,145,0.012
Sheep,AM,Abnormal Swelling (e.g. Bloat),2016-08,England,55,802322,146,0.007
Sheep,AM,Abnormal Swelling (e.g. Bloat),2016-09,England,45,883027,146,0.005
Sheep,AM,Abnormal Swelling (e.g. Bloat),2016-10,England,19,761462,146,0.002
Sheep,AM,Abnormal Swelling (e.g. Bloat),2016-11,England,19,774999,146,0.002
Sheep,AM,Abnormal Swelling (e.g. Bloat),2016-12,England,26,820497,144,0.003
Sheep,AM,Abnormal Swelling (e.g. Bloat),2017-01,England,24,693329,145,0.003
Sheep,AM,Abnormal Swelling (e.g. Bloat),2017-02,England,17,663911,146,0.003
Sheep,AM,Abnormal Swelling (e.g. Bloat),2017-03,England,49,775475,147,0.006
Sheep,AM,Abnormal Swelling (e.g. Bloat),2016-08,Wales,1,332589,21,0
Sheep,AM,Dead in Lairage (DIL),2016-07,England,159,694694,145,0.023
Sheep,AM,Dead in Lairage (DIL),2016-08,England,135,802322,146,0.017
Sheep,AM,Dead in Lairage (DIL),2016-09,England,159,883027,146,0.018
Sheep,AM,Dead in Lairage (DIL),2016-10,England,162,761462,146,0.021
Sheep,AM,Dead in Lairage (DIL),2016-11,England,205,774999,146,0.026
Sheep,AM,Dead in Lairage (DIL),2016-12,England,220,820497,144,0.027
Sheep,AM,Dead in Lairage (DIL),2017-01,England,237,693329,145,0.034
Sheep,AM,Dead in Lairage (DIL),2017-02,England,258,663911,146,0.039
Sheep,AM,Dead in Lairage (DIL),2017-03,England,264,775475,147,0.034
Sheep,AM,Dead in Lairage (DIL),2016-07,Wales,24,143089,21,0.017
Sheep,AM,Dead in Lairage (DIL),2016-08,Wales,17,332589,21,0.005
Sheep,AM,Dead in Lairage (DIL),2016-09,Wales,21,364611,21,0.006
Sheep,AM,Dead in Lairage (DIL),2016-10,Wales,27,321603,20,0.008
Sheep,AM,Dead in Lairage (DIL),2016-11,Wales,35,363963,18,0.01
Sheep,AM,Dead in Lairage (DIL),2016-12,Wales,35,318885,20,0.011
Sheep,AM,Dead in Lairage (DIL),2017-01,Wales,21,238141,18,0.009
Sheep,AM,Dead in Lairage (DIL),2017-02,Wales,43,199971,20,0.022
Sheep,AM,Dead in Lairage (DIL),2017-03,Wales,46,267206,20,0.017
Sheep,AM,Dead on Arrival (DOA),2016-07,England,24,694694,145,0.003
Sheep,AM,Dead on Arrival (DOA),2016-08,England,24,802322,146,0.003
Sheep,AM,Dead on Arrival (DOA),2016-09,England,42,883027,146,0.005
Sheep,AM,Dead on Arrival (DOA),2016-10,England,61,761462,146,0.008
Sheep,AM,Dead on Arrival (DOA),2016-11,England,42,774999,146,0.005
Sheep,AM,Dead on Arrival (DOA),2016-12,England,75,820497,144,0.009
Sheep,AM,Dead on Arrival (DOA),2017-01,England,85,693329,145,0.012
Sheep,AM,Dead on Arrival (DOA),2017-02,England,76,663911,146,0.011
Sheep,AM,Dead on Arrival (DOA),2017-03,England,104,775475,147,0.013
Sheep,AM,Dead on Arrival (DOA),2016-07,Wales,8,143089,21,0.006
Sheep,AM,Dead on Arrival (DOA),2016-08,Wales,9,332589,21,0.003
Sheep,AM,Dead on Arrival (DOA),2016-09,Wales,15,364611,21,0.004
Sheep,AM,Dead on Arrival (DOA),2016-10,Wales,43,321603,20,0.013
Sheep,AM,Dead on Arrival (DOA),2016-11,Wales,40,363963,18,0.011
Sheep,AM,Dead on Arrival (DOA),2016-12,Wales,31,318885,20,0.01
Sheep,AM,Dead on Arrival (DOA),2017-01,Wales,52,238141,18,0.022
Sheep,AM,Dead on Arrival (DOA),2017-02,Wales,33,199971,20,0.017
Sheep,AM,Dead on Arrival (DOA),2017-03,Wales,92,267206,20,0.034
Sheep,AM,Emaciation,2016-07,England,142,694694,145,0.02
Sheep,AM,Emaciation,2016-08,England,161,802322,146,0.02
Sheep,AM,Emaciation,2016-09,England,94,883027,146,0.011
Sheep,AM,Emaciation,2016-10,England,140,761462,146,0.018
Sheep,AM,Emaciation,2016-11,England,129,774999,146,0.017
Sheep,AM,Emaciation,2016-12,England,80,820497,144,0.01
Sheep,AM,Emaciation,2017-01,England,107,693329,145,0.015
