Species,InspectionType,Condition,YearMonth,Country,NumberOfConditions,Throughput,NumberOfThroughputPlants,PercentageOfThroughput
Sheep,Offal,Lung Abscesses,2020-09,Wales,990,243878,15,0.406
Sheep,Offal,Lung Worm ,2020-07,England,45455,1019523,125,4.458
Sheep,Offal,Lung Worm ,2020-08,England,36518,822629,124,4.439
Sheep,Offal,Lung Worm ,2020-09,England,33884,760606,121,4.455
Sheep,Offal,Lung Worm ,2020-07,Wales,23454,277201,16,8.461
Sheep,Offal,Lung Worm ,2020-08,Wales,27395,255476,16,10.723
Sheep,Offal,Lung Worm ,2020-09,Wales,31395,243878,15,12.873
Sheep,Offal,Other,2020-07,England,6052,1019523,125,0.594
Sheep,Offal,Other,2020-08,England,5413,822629,124,0.658
Sheep,Offal,Other,2020-09,England,5122,760606,121,0.673
Sheep,Offal,Other,2020-07,Wales,1069,277201,16,0.386
Sheep,Offal,Other,2020-08,Wales,1244,255476,16,0.487
Sheep,Offal,Other,2020-09,Wales,2007,243878,15,0.823
Sheep,Offal,Pneumonia Mycoplasma Like,2020-07,England,33239,1019523,125,3.26
Sheep,Offal,Pneumonia Mycoplasma Like,2020-08,England,25026,822629,124,3.042
Sheep,Offal,Pneumonia Mycoplasma Like,2020-09,England,24430,760606,121,3.212
Sheep,Offal,Pneumonia Mycoplasma Like,2020-07,Wales,18352,277201,16,6.62
Sheep,Offal,Pneumonia Mycoplasma Like,2020-08,Wales,14982,255476,16,5.864
Sheep,Offal,Pneumonia Mycoplasma Like,2020-09,Wales,16343,243878,15,6.701
Sheep,Offal,Pneumonia Pasteurella Like,2020-07,England,11447,1019523,125,1.123
Sheep,Offal,Pneumonia Pasteurella Like,2020-08,England,10482,822629,124,1.274
Sheep,Offal,Pneumonia Pasteurella Like,2020-09,England,8636,760606,121,1.135
Sheep,Offal,Pneumonia Pasteurella Like,2020-07,Wales,1260,277201,16,0.455
Sheep,Offal,Pneumonia Pasteurella Like,2020-08,Wales,561,255476,16,0.22
Sheep,Offal,Pneumonia Pasteurella Like,2020-09,Wales,484,243878,15,0.198
Sheep,Total Rejection,Contamination,2020-07,England,13,1019523,125,0.001
Sheep,Total Rejection,Contamination,2020-08,England,9,822629,124,0.001
Sheep,Total Rejection,Contamination,2020-09,England,138,760606,121,0.018
Sheep,Total Rejection,Contamination,2020-07,Wales,2,277201,16,0.001
Sheep,Total Rejection,Contamination,2020-08,Wales,3,255476,16,0.001
Sheep,Total Rejection,Contamination,2020-09,Wales,3,243878,15,0.001
Sheep,Total Rejection,Cysticercus ovis (Generalised),2020-07,England,90,1019523,125,0.009
Sheep,Total Rejection,Cysticercus ovis (Generalised),2020-08,England,67,822629,124,0.008
Sheep,Total Rejection,Cysticercus ovis (Generalised),2020-09,England,71,760606,121,0.009
Sheep,Total Rejection,Cysticercus ovis (Generalised),2020-07,Wales,7,277201,16,0.003
Sheep,Total Rejection,Cysticercus ovis (Generalised),2020-08,Wales,8,255476,16,0.003
Sheep,Total Rejection,Cysticercus ovis (Generalised),2020-09,Wales,20,243878,15,0.008
Sheep,Total Rejection,Emaciation/Generalised Oedema,2020-07,England,559,1019523,125,0.055
Sheep,Total Rejection,Emaciation/Generalised Oedema,2020-08,England,383,822629,124,0.047
Sheep,Total Rejection,Emaciation/Generalised Oedema,2020-09,England,294,760606,121,0.039
Sheep,Total Rejection,Emaciation/Generalised Oedema,2020-07,Wales,21,277201,16,0.008
Sheep,Total Rejection,Emaciation/Generalised Oedema,2020-08,Wales,21,255476,16,0.008
Sheep,Total Rejection,Emaciation/Generalised Oedema,2020-09,Wales,23,243878,15,0.009
Sheep,Total Rejection,Jaundice,2020-07,England,19,1019523,125,0.002
Sheep,Total Rejection,Jaundice,2020-08,England,21,822629,124,0.003
Sheep,Total Rejection,Jaundice,2020-09,England,8,760606,121,0.001
Sheep,Total Rejection,Jaundice,2020-08,Wales,1,255476,16,0
Sheep,Total Rejection,Jaundice,2020-09,Wales,1,243878,15,0
Sheep,Total Rejection,Multiple Abscesses/Pyaemia,2020-07,England,211,1019523,125,0.021
Sheep,Total Rejection,Multiple Abscesses/Pyaemia,2020-08,England,121,822629,124,0.015
Sheep,Total Rejection,Multiple Abscesses/Pyaemia,2020-09,England,89,760606,121,0.012
Sheep,Total Rejection,Multiple Abscesses/Pyaemia,2020-07,Wales,14,277201,16,0.005
Sheep,Total Rejection,Multiple Abscesses/Pyaemia,2020-08,Wales,8,255476,16,0.003
Sheep,Total Rejection,Multiple Abscesses/Pyaemia,2020-09,Wales,11,243878,15,0.005
Sheep,Total Rejection,Other,2020-07,England,62,1019523,125,0.006
Sheep,Total Rejection,Other,2020-08,England,53,822629,124,0.006
Sheep,Total Rejection,Other,2020-09,England,44,760606,121,0.006
Sheep,Total Rejection,Other,2020-07,Wales,20,277201,16,0.007
Sheep,Total Rejection,Other,2020-08,Wales,17,255476,16,0.007
Sheep,Total Rejection,Other,2020-09,Wales,13,243878,15,0.005
Sheep,Total Rejection,Polyarthritis,2020-07,England,135,1019523,125,0.013
Sheep,Total Rejection,Polyarthritis,2020-08,England,62,822629,124,0.008
Sheep,Total Rejection,Polyarthritis,2020-09,England,78,760606,121,0.01
Sheep,Total Rejection,Polyarthritis,2020-07,Wales,23,277201,16,0.008
Sheep,Total Rejection,Polyarthritis,2020-08,Wales,19,255476,16,0.007
Sheep,Total Rejection,Polyarthritis,2020-09,Wales,15,243878,15,0.006
Sheep,Total Rejection,Processing Fault,2020-07,England,3,1019523,125,0
Sheep,Total Rejection,Processing Fault,2020-08,England,4,822629,124,0
Sheep,Total Rejection,Processing Fault,2020-09,England,2,760606,121,0
Sheep,Total Rejection,Processing Fault,2020-08,Wales,116,255476,16,0.045
Sheep,Total Rejection,Septicaemia/Fever,2020-07,England,127,1019523,125,0.012
Sheep,Total Rejection,Septicaemia/Fever,2020-08,England,79,822629,124,0.01
Sheep,Total Rejection,Septicaemia/Fever,2020-09,England,57,760606,121,0.007
Sheep,Total Rejection,Septicaemia/Fever,2020-07,Wales,19,277201,16,0.007
Sheep,Total Rejection,Septicaemia/Fever,2020-08,Wales,8,255476,16,0.003
Sheep,Total Rejection,Septicaemia/Fever,2020-09,Wales,13,243878,15,0.005
