Species,InspectionType,Condition,YearMonth,Country,NumberOfConditions,Throughput,NumberOfThroughputPlants,PercentageOfThroughput
Sheep,Total Rejection,Hydatidosis,2019-03,England,5,662841,136,0.001
Sheep,Total Rejection,Hydatidosis,2019-02,Wales,1,213898,16,0
Sheep,Total Rejection,Jaundice,2019-01,England,9,724464,136,0.001
Sheep,Total Rejection,Jaundice,2019-02,England,26,653674,136,0.004
Sheep,Total Rejection,Jaundice,2019-03,England,28,662841,136,0.004
Sheep,Total Rejection,Jaundice,2019-01,Wales,4,267357,16,0.001
Sheep,Total Rejection,Jaundice,2019-02,Wales,6,213898,16,0.003
Sheep,Total Rejection,Jaundice,2019-03,Wales,1,224575,16,0
Sheep,Total Rejection,Multiple Abscesses/Pyaemia,2019-01,England,205,724464,136,0.028
Sheep,Total Rejection,Multiple Abscesses/Pyaemia,2019-02,England,186,653674,136,0.028
Sheep,Total Rejection,Multiple Abscesses/Pyaemia,2019-03,England,228,662841,136,0.034
Sheep,Total Rejection,Multiple Abscesses/Pyaemia,2019-01,Wales,30,267357,16,0.011
Sheep,Total Rejection,Multiple Abscesses/Pyaemia,2019-02,Wales,26,213898,16,0.012
Sheep,Total Rejection,Multiple Abscesses/Pyaemia,2019-03,Wales,35,224575,16,0.016
Sheep,Total Rejection,Other,2019-01,England,110,724464,136,0.015
Sheep,Total Rejection,Other,2019-02,England,114,653674,136,0.017
Sheep,Total Rejection,Other,2019-03,England,136,662841,136,0.021
Sheep,Total Rejection,Other,2019-01,Wales,88,267357,16,0.033
Sheep,Total Rejection,Other,2019-02,Wales,54,213898,16,0.025
Sheep,Total Rejection,Other,2019-03,Wales,80,224575,16,0.036
Sheep,Total Rejection,Polyarthritis,2019-01,England,127,724464,136,0.018
Sheep,Total Rejection,Polyarthritis,2019-02,England,131,653674,136,0.02
Sheep,Total Rejection,Polyarthritis,2019-03,England,170,662841,136,0.026
Sheep,Total Rejection,Polyarthritis,2019-01,Wales,168,267357,16,0.063
Sheep,Total Rejection,Polyarthritis,2019-02,Wales,131,213898,16,0.061
Sheep,Total Rejection,Polyarthritis,2019-03,Wales,143,224575,16,0.064
Sheep,Total Rejection,Processing Fault,2019-01,England,3,724464,136,0
Sheep,Total Rejection,Processing Fault,2019-02,England,7,653674,136,0.001
Sheep,Total Rejection,Processing Fault,2019-03,England,3,662841,136,0
Sheep,Total Rejection,Septicaemia/Fever,2019-01,England,87,724464,136,0.012
Sheep,Total Rejection,Septicaemia/Fever,2019-02,England,95,653674,136,0.015
Sheep,Total Rejection,Septicaemia/Fever,2019-03,England,97,662841,136,0.015
Sheep,Total Rejection,Septicaemia/Fever,2019-01,Wales,11,267357,16,0.004
Sheep,Total Rejection,Septicaemia/Fever,2019-02,Wales,15,213898,16,0.007
Sheep,Total Rejection,Septicaemia/Fever,2019-03,Wales,18,224575,16,0.008
