Species,InspectionType,Condition,YearMonth,Country,NumberOfConditions,Throughput,NumberOfThroughputPlants,PercentageOfThroughput
Sheep,Offal,Hydatid Cyst,2019-11,Wales,198,313034,16,0.063
Sheep,Offal,Hydatid Cyst,2019-12,Wales,144,278507,14,0.052
Sheep,Offal,Lung Abscesses,2019-10,England,4421,861976,130,0.513
Sheep,Offal,Lung Abscesses,2019-11,England,3649,767636,131,0.475
Sheep,Offal,Lung Abscesses,2019-12,England,3449,813525,128,0.424
Sheep,Offal,Lung Abscesses,2019-10,Wales,1186,347678,17,0.341
Sheep,Offal,Lung Abscesses,2019-11,Wales,1115,313034,16,0.356
Sheep,Offal,Lung Abscesses,2019-12,Wales,1377,278507,14,0.494
Sheep,Offal,Lung Worm ,2019-10,England,38278,861976,130,4.441
Sheep,Offal,Lung Worm ,2019-11,England,32782,767636,131,4.271
Sheep,Offal,Lung Worm ,2019-12,England,34018,813525,128,4.182
Sheep,Offal,Lung Worm ,2019-10,Wales,21115,347678,17,6.073
Sheep,Offal,Lung Worm ,2019-11,Wales,23719,313034,16,7.577
Sheep,Offal,Lung Worm ,2019-12,Wales,28623,278507,14,10.277
Sheep,Offal,Other,2019-10,England,7065,861976,130,0.82
Sheep,Offal,Other,2019-11,England,7251,767636,131,0.945
Sheep,Offal,Other,2019-12,England,7023,813525,128,0.863
Sheep,Offal,Other,2019-10,Wales,1221,347678,17,0.351
Sheep,Offal,Other,2019-11,Wales,857,313034,16,0.274
Sheep,Offal,Other,2019-12,Wales,1113,278507,14,0.4
Sheep,Offal,Pneumonia Mycoplasma Like,2019-10,England,21599,861976,130,2.506
Sheep,Offal,Pneumonia Mycoplasma Like,2019-11,England,20790,767636,131,2.708
Sheep,Offal,Pneumonia Mycoplasma Like,2019-12,England,26725,813525,128,3.285
Sheep,Offal,Pneumonia Mycoplasma Like,2019-10,Wales,11943,347678,17,3.435
Sheep,Offal,Pneumonia Mycoplasma Like,2019-11,Wales,11310,313034,16,3.613
Sheep,Offal,Pneumonia Mycoplasma Like,2019-12,Wales,13685,278507,14,4.914
Sheep,Offal,Pneumonia Pasteurella Like,2019-10,England,12284,861976,130,1.425
Sheep,Offal,Pneumonia Pasteurella Like,2019-11,England,7635,767636,131,0.995
Sheep,Offal,Pneumonia Pasteurella Like,2019-12,England,8414,813525,128,1.034
Sheep,Offal,Pneumonia Pasteurella Like,2019-10,Wales,2447,347678,17,0.704
Sheep,Offal,Pneumonia Pasteurella Like,2019-11,Wales,2446,313034,16,0.781
Sheep,Offal,Pneumonia Pasteurella Like,2019-12,Wales,3046,278507,14,1.094
Sheep,Total Rejection,Contamination,2019-10,England,77,861976,130,0.009
Sheep,Total Rejection,Contamination,2019-11,England,12,767636,131,0.002
Sheep,Total Rejection,Contamination,2019-12,England,184,813525,128,0.023
Sheep,Total Rejection,Contamination,2019-10,Wales,4,347678,17,0.001
Sheep,Total Rejection,Contamination,2019-11,Wales,3,313034,16,0.001
Sheep,Total Rejection,Contamination,2019-12,Wales,7,278507,14,0.003
Sheep,Total Rejection,Cysticercus ovis (Generalised),2019-10,England,102,861976,130,0.012
Sheep,Total Rejection,Cysticercus ovis (Generalised),2019-11,England,123,767636,131,0.016
Sheep,Total Rejection,Cysticercus ovis (Generalised),2019-12,England,188,813525,128,0.023
Sheep,Total Rejection,Cysticercus ovis (Generalised),2019-10,Wales,27,347678,17,0.008
Sheep,Total Rejection,Cysticercus ovis (Generalised),2019-11,Wales,55,313034,16,0.018
Sheep,Total Rejection,Cysticercus ovis (Generalised),2019-12,Wales,62,278507,14,0.022
Sheep,Total Rejection,Emaciation/Generalised Oedema,2019-10,England,345,861976,130,0.04
Sheep,Total Rejection,Emaciation/Generalised Oedema,2019-11,England,234,767636,131,0.03
Sheep,Total Rejection,Emaciation/Generalised Oedema,2019-12,England,267,813525,128,0.033
Sheep,Total Rejection,Emaciation/Generalised Oedema,2019-10,Wales,16,347678,17,0.005
Sheep,Total Rejection,Emaciation/Generalised Oedema,2019-11,Wales,20,313034,16,0.006
Sheep,Total Rejection,Emaciation/Generalised Oedema,2019-12,Wales,23,278507,14,0.008
Sheep,Total Rejection,Generalised Tuberculosis (Suspect),2019-10,England,1,861976,130,0
Sheep,Total Rejection,Jaundice,2019-10,England,17,861976,130,0.002
Sheep,Total Rejection,Jaundice,2019-11,England,14,767636,131,0.002
Sheep,Total Rejection,Jaundice,2019-12,England,16,813525,128,0.002
Sheep,Total Rejection,Jaundice,2019-10,Wales,2,347678,17,0.001
Sheep,Total Rejection,Jaundice,2019-12,Wales,2,278507,14,0.001
Sheep,Total Rejection,Multiple Abscesses/Pyaemia,2019-10,England,211,861976,130,0.024
Sheep,Total Rejection,Multiple Abscesses/Pyaemia,2019-11,England,192,767636,131,0.025
Sheep,Total Rejection,Multiple Abscesses/Pyaemia,2019-12,England,185,813525,128,0.023
Sheep,Total Rejection,Multiple Abscesses/Pyaemia,2019-10,Wales,8,347678,17,0.002
Sheep,Total Rejection,Multiple Abscesses/Pyaemia,2019-11,Wales,18,313034,16,0.006
Sheep,Total Rejection,Multiple Abscesses/Pyaemia,2019-12,Wales,18,278507,14,0.006
Sheep,Total Rejection,Other,2019-10,England,89,861976,130,0.01
Sheep,Total Rejection,Other,2019-11,England,57,767636,131,0.007
Sheep,Total Rejection,Other,2019-12,England,65,813525,128,0.008
Sheep,Total Rejection,Other,2019-10,Wales,23,347678,17,0.007
Sheep,Total Rejection,Other,2019-11,Wales,21,313034,16,0.007
Sheep,Total Rejection,Other,2019-12,Wales,48,278507,14,0.017
Sheep,Total Rejection,Polyarthritis,2019-10,England,76,861976,130,0.009
Sheep,Total Rejection,Polyarthritis,2019-11,England,86,767636,131,0.011
Sheep,Total Rejection,Polyarthritis,2019-12,England,104,813525,128,0.013
Sheep,Total Rejection,Polyarthritis,2019-10,Wales,47,347678,17,0.014
Sheep,Total Rejection,Polyarthritis,2019-11,Wales,68,313034,16,0.022
Sheep,Total Rejection,Polyarthritis,2019-12,Wales,108,278507,14,0.039
Sheep,Total Rejection,Processing Fault,2019-10,England,6,861976,130,0.001
Sheep,Total Rejection,Processing Fault,2019-11,England,2,767636,131,0
Sheep,Total Rejection,Processing Fault,2019-12,England,2,813525,128,0
Sheep,Total Rejection,Processing Fault,2019-10,Wales,2,347678,17,0.001
Sheep,Total Rejection,Septicaemia/Fever,2019-10,England,99,861976,130,0.011
Sheep,Total Rejection,Septicaemia/Fever,2019-11,England,75,767636,131,0.01
Sheep,Total Rejection,Septicaemia/Fever,2019-12,England,106,813525,128,0.013
Sheep,Total Rejection,Septicaemia/Fever,2019-10,Wales,11,347678,17,0.003
Sheep,Total Rejection,Septicaemia/Fever,2019-11,Wales,12,313034,16,0.004
Sheep,Total Rejection,Septicaemia/Fever,2019-12,Wales,21,278507,14,0.008
